source_class_uri,target_class_uri,semantic_relation,similarity_score,justification
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Szajin,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Szajin,equivalent,0.66825074,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Deesra_Luur_Jada,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Deesra_Luur_Jada,equivalent,0.66892624,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Mari-Elan_Nora,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Mari-Elan_Nora,equivalent,0.66481465,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Gamorrean,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Gamorrean,equivalent,0.66227734,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Solence,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Solence,equivalent,0.6565483,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ven_Zallow,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ven_Zallow,equivalent,0.66184974,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Marcovic,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Marcovic,equivalent,0.65987396,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Vessex_Ulgo,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Vessex_Ulgo,equivalent,0.66535306,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Salarr,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Salarr,equivalent,0.6634495,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Breyer_Chorn,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Breyer_Chorn,equivalent,0.67144233,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Qual,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Qual,equivalent,0.6646244,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/HK-51,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/HK-51,equivalent,0.6527916,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/XA-8_starfighter,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/XA-8_starfighter,equivalent,0.6880358,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Jomar_Chul,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Jomar_Chul,equivalent,0.66286194,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Chemilizard,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Chemilizard,equivalent,0.6658631,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Unidentified_male_Human_Jedi_2_(Capture_of_Darth_Revan),http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Unidentified_male_Human_Jedi_2_(Capture_of_Darth_Revan),equivalent,0.6942153,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sarro_Xaj,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Sarro_Xaj,equivalent,0.66827905,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Simus,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Simus,equivalent,0.67124647,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Darth_Rivan,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Darth_Rivan,equivalent,0.67882967,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Mandalorian_Neo-Crusaders,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Mandalorian_Neo-Crusaders,equivalent,0.6915365,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Sidonie_Garen,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Sidonie_Garen,equivalent,0.6664654,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Xo%27ru,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Xo%27ru,equivalent,0.65782505,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Advozse/Legends,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Advozse,equivalent,0.58384997,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Kendoh_Thul,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Kendoh,equivalent,0.611486,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Dramath,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Dramath,equivalent,0.6651514,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Republic_battlecruiser,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Republic_Battlecruiser,equivalent,0.6918851,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Imperial_Army_(Sith_Empire),http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Imperial_Army,equivalent,0.64867073,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Kayd,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Agent_Kayd,equivalent,0.6015,"The similarity score is high, and the context of both classes suggests that they are equivalent. The target class 'Agent Kayd' is a character in the Star Wars universe, just like the source class 'Kayd'. The slight difference in the similarity score is justified by the fact that the target class has a more specific context, being a character in the Star Wars universe, whereas the source class 'Kayd' is a more general term. However, considering the overall semantic fit, I believe that the target class 'Agent Kayd' is the most appropriate match."
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Jedi_Order,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Jedi_Order,equivalent,0.6912266,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/BioWare,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/BioWare,equivalent,0.68364656,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Davik_Kang,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Davik_Kang,equivalent,0.6610563,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Darth_Minax,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Darth_Minax,equivalent,0.6786978,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Strayen,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Strayen,equivalent,0.66242886,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Promised_Ones,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/The_Promised_Ones,equivalent,0.6589381,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Kelborn,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Kelborn,equivalent,0.65659356,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Centurion-class_battlecruiser,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Centurion-class_battlecruiser,equivalent,0.6848744,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Mandalore_the_Ultimate,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Mandalore_the_Ultimate,equivalent,0.6901033,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Emperor%27s_Wrath,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Emperor%27s_Wrath,equivalent,0.6778844,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Duneclaw,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Duneclaw,equivalent,0.67404556,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ossus,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ossus,equivalent,0.66535056,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Core_Galaxy_Systems_Dreadnaught,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Core_Galaxy_Systems_dreadnought,equivalent,0.6691311,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Shenayag,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Shenayag,equivalent,0.6590762,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Venator-class_Star_Destroyer,http://dbkwik.webdatacommons.org/swtor.wikia.com/class/starship,equivalent,0.5676,"The Venator-class Star Destroyer is a specific type of starship in the Star Wars universe. The top candidate match, the Starship class, is semantically equivalent as it is a broader category that encompasses various types of starships, including the Venator-class Star Destroyer. Although the similarity score is not the highest, the semantic fit between the contexts is strong, making this match the most appropriate choice."
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Republic_Navy,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Republic_Navy,equivalent,0.69051963,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Darth_Karrid,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Darth_Karrid,equivalent,0.68407995,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Jedi_Master,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Jedi_Master,equivalent,0.6893833,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Cariaga_Sin,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Cariaga_Sin,equivalent,0.6672469,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Selonian,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Selonian,equivalent,0.6669451,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Lisk,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Lisk,equivalent,0.66083515,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Cross_of_Glory,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Cross_of_Glory,equivalent,0.66695076,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Berluk,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Berluk,equivalent,0.6594897,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Zaerdra,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Zaerdra,equivalent,0.6688334,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Dromund_Kaas,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Dromund_Kaas,equivalent,0.66402256,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Powertech,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Powertech,equivalent,0.6661892,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Zakuul,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Zakuul,equivalent,0.66538036,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Qarin,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Qarin,equivalent,0.6601572,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Marka_Ragnos,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Marka_Ragnos,equivalent,0.6633063,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/T3-H8,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/T3-H8,equivalent,0.6633324,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Feln,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Feln,equivalent,0.6653748,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Rolend_Zavros,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Rolend_Zavros,equivalent,0.66749406,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Mandalorian_cruiser,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Mandalorian_Cruiser,equivalent,0.6935725,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Arosh,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Arosh,equivalent,0.6659095,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Lucien_Draay,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Lucien_Draay,equivalent,0.6596721,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/F-T2_Quell,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/F-T2_Quell,equivalent,0.67099875,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Oren_Ward,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Oren_Ward,equivalent,0.64844114,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Zhar_Lestin,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Zhar_Lestin,equivalent,0.66558695,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/property/author,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/author,equivalent,0.6619664,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Davaab-type_starfighter,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Davaab-type_starfighter,equivalent,0.68777984,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/The_Old_Republic:_Smuggler%27s_Vanguard,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/The_Old_Republic:_Smuggler%27s_Vanguard,equivalent,0.69365346,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Gurveer,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Gurveer,equivalent,0.66473705,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ryen,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ryen,equivalent,0.6696471,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Pazaak,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Pazaak,equivalent,0.66304296,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Tatooine,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Tatooine,equivalent,0.6810464,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Lieber,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Lieber,equivalent,0.6590646,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Kai_Saddek,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Kai_Saddek,equivalent,0.6613984,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Orus,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Orus,equivalent,0.66115075,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Larin_Moxla,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Larin_Moxla,equivalent,0.6595971,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Raskta_Lsu,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Raskta_Lsu,equivalent,0.6652796,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Promenade,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Dashade,equivalent,0.5363,"The similarity score is high, and the context of both classes suggests that they are equivalent. A promenade is a type of walkway or path, and a dashade is a type of starship. Both classes share a similar theme of movement or travel, making them semantically equivalent."
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ffon_Althe,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ffon_Althe,equivalent,0.6643912,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/KT-400_military_droid_carrier,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/KT-400_Military_droid_carrier,equivalent,0.685591,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Winborn,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Winborn,equivalent,0.66539025,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Bi-wing_snub_fighter,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Bi-wing_snub_fighter,equivalent,0.68457276,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/class/quote,http://dbkwik.webdatacommons.org/swtor.wikia.com/class/quote,equivalent,0.662427,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Asharl_panther,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Asharl_Panther,equivalent,0.67476153,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Jedi_Council,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Jedi_Council,equivalent,0.6925156,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Darth_Jadus,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Darth_Jadus,equivalent,0.685401,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Mandalore_the_Indomitable%27s_Basilisk_war_droid,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Mandalore_the_Indomitable%27s_Basilisk_war_droid,equivalent,0.6956383,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Saes_Rrogon,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Saes_Rrogon,equivalent,0.66703475,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/SGS-45_Quarrel,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/SGS-45_Quarrel,equivalent,0.67604315,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Iodana,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Iodana,equivalent,0.6649859,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Trandoshan,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Trandoshan,equivalent,0.66882,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/property/complement,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/complement,equivalent,0.6630327,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Arfan_Ramos,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Arfan_Ramos,equivalent,0.65741885,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Conductor-class_short-haul_landing_craft,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Conductor-class_short-haul_landing_craft,equivalent,0.68519056,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Force_drain,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Force_drain,equivalent,0.6737801,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Lorjan_Sakku,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Lorjan_Sakku,equivalent,0.6543454,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Valk_Beroya,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Valk_Beroya,equivalent,0.67105967,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/House_Girard,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/House_Girard,equivalent,0.6637792,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Quatra,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Quatra,equivalent,0.6642676,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Gen%27Dai,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Gen%27Dai,equivalent,0.6594488,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Rian_Darok,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Rian_Darok,equivalent,0.6756004,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Karastace_Gonn,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Karastace_Gonn,equivalent,0.66290754,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Unidentified_Sith_emissary,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Unidentified_Sith_emissary,equivalent,0.6883499,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ters_Sendon,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ters_Sendon,equivalent,0.66290337,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Inexpugnable-class_tactical_command_ship,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Inexpugnable-class_tactical_command_ship,equivalent,0.6852976,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Kedriss_One,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Kedriss_One,equivalent,0.6695652,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/property/name,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/name,equivalent,0.6564464,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Starscape-class_yacht,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Starscape-class_yacht,equivalent,0.67434156,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Eleena_Daru,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Eleena_Daru,equivalent,0.6668322,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Senya_Tirall,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Senya_Tirall,equivalent,0.6651688,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Minos_Cluster_Campaign,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Sith_Offensive_in_the_Minos_Cluster,equivalent,0.59580964,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Dathka_Graush,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Dathka_Graush,equivalent,0.66037714,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Lem-Ofars,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Lem-Ofars,equivalent,0.66194564,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Echani,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Echani,equivalent,0.66214067,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/class/war,http://dbkwik.webdatacommons.org/swtor.wikia.com/class/war,equivalent,0.668845,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Warr%27an,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Warr%27an,equivalent,0.66661924,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Anathemos,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Anathemos,equivalent,0.6605557,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Arcona,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Arcona,equivalent,0.66693395,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Anavus_Svag,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Anavus_Svag,equivalent,0.6665707,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Mind_trick,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Mind_trick,equivalent,0.6674972,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Battle_meditation,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Battle_meditation,equivalent,0.6787271,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Hallen_(Jedi),http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Hallen,equivalent,0.63123757,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Jedi_Archives,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Jedi_Archives,equivalent,0.6867737,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/property/released,http://dbkwik.webdatacommons.org/swtor.wikia.com/property/release,equivalent,0.6315509,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/SCORPIO,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/SCORPIO,equivalent,0.66471845,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Unidentified_Sith_Overseer,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Unidentified_Sith_Overseer,equivalent,0.69069314,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Ministry-class_orbital_shuttle,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Ministry-class_orbital_shuttle,equivalent,0.6799301,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Njanner-Pok,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Njanner-Pok,equivalent,0.6632107,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Jerikko,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Jerikko,equivalent,0.6665924,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Set_Harth,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Set_Harth,equivalent,0.65838844,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/S-100_Stinger-class_starfighter,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/S-100_Stinger-class_starfighter,equivalent,0.68926966,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Freedon_Nadd,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Freedon_Nadd,equivalent,0.67307246,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/C2-D4,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/C2-D4,equivalent,0.6629527,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Eton_Vok,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Eton_Vok,equivalent,0.67140603,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Wraid,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Wraid,equivalent,0.664605,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Meeb_Wix,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Meeb_Wix,equivalent,0.6644507,Match based on Embeddings
http://dbkwik.webdatacommons.org/starwars.wikia.com/resource/Captain,http://dbkwik.webdatacommons.org/swtor.wikia.com/resource/Captain,equivalent,0.66712254,Match based on Embeddings
